"","x"
"1004","LRRC17"
"1005","MYO1B"
"1006","ORMDL1"
"1007","EIF2AK4"
"1008","ICE2"
"1009","CHAC1"
"1010","VPS13C"
"1011","ANAPC13"
"1012","PALLD"
"1013","CD68"
"1014","PHF20L1"
"1015","MTUS1"
"1016","BCL2L2"
"1017","AJUBA"
"1018","DTD2"
"1019","MIS18BP1"
"1020","RHBDF2"
"1021","TTI2"
"1022","CDKN1C"
"1023","PLPPR3"
"1024","GAMT"
"1025","PUDP"
"1026","ECSIT"
"1027","CDC16"
"1028","LRCH2"
"1029","FAM98C"
"1030","BST2"
"1031","SLC27A1"
"1032","AFDN"
"1033","ACTN4"
"1034","ARPC1B"
"1035","PXDN"
"1036","GDF15"
"1037","HELZ2"
"1038","LSP1"
"1039","PAK4"
"1040","CEP85"
"1041","YIPF2"
"1042","SESN2"
"1043","SHFL"
"1044","SLC6A8"
"1045","ZNF331"
"1046","SLC35D2"
"1047","ULBP2"
"1048","AKAP12"
"1049","SYNE1"
"1050","EDA2R"
"1051","SH3BGRL"
"1052","PRR7"
"1053","NFATC1"
"1054","CAP1"
"1055","HAUS8"
"1056","SH3BP5"
"1057","HACL1"
"1058","RFTN1"
"1059","PDLIM4"
"1060","NDFIP1"
"1061","PPFIA1"
"1062","TRAF7"
"1063","NPHP4"
"1064","MAP1B"
"1065","ZCCHC9"
"1066","RARA"
"1067","CHD1L"
"1068","PEX11B"
"1069","PIAS3"
"1070","PDHA1"
"1071","MCCC2"
"1072","C19orf12"
"1073","FAAP24"
"1074","GCH1"
"1075","LGALS3"
"1076","PODNL1"
"1077","MATN3"
"1078","PPARG"
"1079","ENOSF1"
"1080","EFR3A"
"1081","PTPRE"
"1082","CLUH"
"1083","TMEM128"
"1084","POPDC3"
"1085","WBP2"
"1086","TRIM47"
"1087","REEP2"
"1088","PCBD2"
"1089","MTSS2"
"1090","POLR3F"
"1091","DAP3"
"1092","SYT11"
"1093","TOE1"
"1094","ZSWIM3"
"1095","ZBED3"
"1096","CPLANE2"
"1097","WASF3"
"1098","MPRIP"
"1099","SLC41A1"
"1100","POSTN"
"1101","RFC3"
"1102","TCEAL4"
"1103","BEX1"
"1104","EPHB2"
"1105","GSTT2B"
"1106","C1QTNF6"
"1107","KRBA1"
"1108","BTG1"
"1109","C12orf29"
"1110","IPO8"
"1111","LARS1"
"1112","CCDC59"
"1113","MICAL2"
"1114","HSD17B4"
"1115","DGLUCY"
"1116","LOXL2"
"1117","CTIF"
"1118","IRAK2"
"1119","CAMK1"
"1120","VHL"
"1121","ARL8B"
"1122","MEIS2"
"1123","GSTM3"
"1124","LAMTOR5"
"1125","TMEM106C"
"1126","IL6ST"
"1127","TIMM17A"
"1128","NARS1"
"1129","ANKRD16"
"1130","ECHDC3"
"1131","CCNH"
"1132","TMEM241"
"1133","KCTD1"
"1134","EMP1"
"1135","SOX5"
"1136","RAB33A"
"1137","SPOCD1"
"1138","GNL2"
"1139","AGO4"
"1140","BTF3L4"
"1141","FHOD3"
"1142","TPGS2"
"1143","PDGFRA"
"1144","GGACT"
"1145","COL4A2"
"1146","UBAC2"
"1147","NREP"
"1148","ANXA1"
"1149","CEMIP2"
"1150","PSAT1"
"1151","RNFT2"
"1152","P2RX4"
"1153","TRAFD1"
"1154","SRPK2"
"1155","ANKRD6"
"1156","CEP162"
"1157","SNX14"
"1158","NT5E"
"1159","LCA5"
"1160","NAT10"
"1161","ATP5MC2"
"1162","AVIL"
"1163","PAN2"
"1164","ZC3H10"
"1165","LTV1"
"1166","AHI1"
"1167","SMPD2"
"1168","RAB11FIP5"
"1169","SMYD5"
"1170","DYSF"
"1171","KCNMB4"
"1172","KIAA0513"
"1173","FBXL8"
"1174","PCNX2"
"1175","COG2"
"1176","ABCB10"
"1177","STX6"
"1178","RNASEL"
"1179","NIBAN1"
"1180","RC3H1"
"1181","CAB39"
"1182","REV1"
"1183","TSGA10"
"1184","MFSD9"
"1185","MRPS9"
"1186","ISCU"
"1187","ALDH1L2"
"1188","CKAP4"
"1189","FLNB"
"1190","NEK3"
"1191","THSD1"
"1192","LRCH1"
"1193","PHF11"
"1194","LMO7"
"1195","RCBTB2"
"1196","TNS3"
"1197","IGF2BP3"
"1198","RAC1"
"1199","ZDHHC4"
"1200","BZW2"
"1201","HUS1"
"1202","TTYH3"
"1203","TTC5"
"1204","ZFHX2"
"1205","ADAMTS7"
"1206","TM6SF1"
"1207","RSAD1"
"1208","VEZF1"
"1209","SCN2A"
"1210","GALNT5"
"1211","EPRS1"
"1212","VPS45"
"1213","SMPD4"
"1214","CCDC115"
"1215","GYPC"
"1216","CDK9"
"1217","TOR1A"
"1218","ANGPTL2"
"1219","CDK5RAP2"
"1220","SLC31A2"
"1221","SLC31A1"
"1222","STX17"
"1223","USP20"
"1224","ATP6V1G1"
"1225","TSTD2"
"1226","PSMB7"
"1227","XPA"
"1228","CTSV"
"1229","CCN3"
"1230","TLN1"
"1231","DNAJB5"
"1232","GRHPR"
"1233","ALDH1B1"
"1234","HINT2"
"1235","ZSCAN9"
"1236","PIM1"
"1237","GMPR"
"1238","TFAP2A"
"1239","TMEM14B"
"1240","TMEM63B"
"1241","SLC22A23"
"1242","TUBB2A"
"1243","TPMT"
"1244","MTCH1"
"1245","TAF8"
"1246","MGARP"
"1247","FCHSD2"
"1248","ARRB1"
"1249","CCDC90B"
"1250","LRRC32"
"1251","RNF121"
"1252","GGH"
"1253","SULF1"
"1254","CFAP300"
"1255","SLC37A4"
"1256","PPP2R1B"
"1257","C11orf1"
"1258","ARHGAP20"
"1259","SQOR"
"1260","THBS1"
"1261","MAPKBP1"
"1262","ITGA11"
"1263","HAUS2"
"1264","UACA"
"1265","TMEM62"
"1266","ADAM10"
"1267","GTF2B"
"1268","DYNC2LI1"
"1269","ACTR2"
"1270","PREB"
"1271","SLC5A6"
"1272","PREPL"
"1273","ATRAID"
"1274","LRPPRC"
"1275","MYOF"
"1276","TACC2"
"1277","ATIC"
"1278","METTL5"
"1279","ITGAV"
"1280","SLC49A4"
"1281","PARP9"
"1282","PPCDC"
"1283","ARHGAP24"
"1284","PCDH10"
"1285","SEC31A"
"1286","FGF5"
"1287","FGF2"
"1288","BBS7"
"1289","RAP1GDS1"
"1290","NUP54"
"1291","BMP2K"
"1292","SEPTIN11"
"1293","SCARB2"
"1294","CNOT6L"
"1295","SHROOM3"
"1296","ANXA3"
"1297","PPA2"
"1298","CASP6"
"1299","PAPSS1"
"1300","SLC39A8"
"1301","RGS3"
"1302","GUCD1"
"1303","ETV6"
"1304","YARS2"
"1305","ETFBKMT"
"1306","ZCRB1"
"1307","CLSTN3"
"1308","TAPBPL"
"1309","AMIGO2"
"1310","LLPH"
"1311","GLIPR1"
"1312","SDSL"
"1313","GLTP"
"1314","MTMR6"
"1315","SLC46A3"
"1316","SLC7A1"
"1317","LNX2"
"1318","SMARCC2"
"1319","BRCA2"
"1320","CERS5"
"1321","CSAD"
"1322","LMBR1L"
"1323","ESYT1"
"1324","ANKRD52"
"1325","ZNF740"
"1326","SETD1B"
"1327","VPS33A"
"1328","CBLN3"
"1329","NOVA1"
"1330","FRMD6"
"1331","PELI2"
"1332","ARMH4"
"1333","SLC38A6"
"1334","PTGR2"
"1335","JDP2"
"1336","SORD"
"1337","LYSMD2"
"1338","TLE3"
"1339","NEIL1"
"1340","TPM1"
"1341","SCAMP2"
"1342","GLYR1"
"1343","PMM2"
"1344","PARN"
"1345","ARHGAP17"
"1346","TXNL4B"
"1347","CDH11"
"1348","MBTPS1"
"1349","CDH13"
"1350","GAS8"
"1351","GID4"
"1352","RANBP10"
"1353","NOB1"
"1354","NPEPPS"
"1355","SCRN2"
"1356","SSH2"
"1357","IMPA2"
"1358","NPC1"
"1359","SAT2"
"1360","SLC16A3"
"1361","EIF4A3"
"1362","CSNK1D"
"1363","PMAIP1"
"1364","RETREG3"
"1365","TXNL4A"
"1366","SLC39A3"
"1367","NFIC"
"1368","PLPP2"
"1369","PFKL"
"1370","MVB12A"
"1371","DUS3L"
"1372","IFNAR1"
"1373","URB1"
"1374","EMP3"
"1375","SAE1"
"1376","GEMIN7"
"1377","WTIP"
"1378","RNPEPL1"
