"","x"
"3051","CCDC167"
"3052","DMD"
"3053","MFAP3L"
"3054","TGM2"
"3055","ARMCX6"
"3056","EFCAB2"
"3057","COX20"
"3058","CHML"
"3059","TATDN3"
"3060","C1orf53"
"3061","FAM229B"
"3062","FANK1"
"3063","PCMTD2"
"3064","ZDHHC18"
"3065","DAXX"
"3066","TCEA3"
"3067","HSD17B8"
"3068","BRD2"
"3069","PSMB8"
"3070","PBX2"
"3071","DXO"
"3072","LAYN"
"3073","NEU1"
"3074","HSPA1B"
"3075","HSPA1A"
"3076","LY6G5C"
"3077","BAG6"
"3078","ZNF814"
"3079","HLA-C"
"3080","DHX16"
"3081","MRPS18B"
"3082","HLA-E"
"3083","RANBP17"
"3084","MROH6"
"3085","ATXN2"
"3086","MZT1"
"3087","ZNF783"
"3088","C12orf73"
"3089","TRIQK"
"3090","E2F4"
"3091","MUC12"
"3092","SAMD9"
"3093","ETFRF1"
"3094","CYS1"
"3095","NYNRIN"
"3096","TMEM191C"
"3097","ATP10A"
"3098","RAB12"
"3099","HLA-A"
"3100","METTL6"
"3101","GPX3"
"3102","ZNF611"
"3103","DENND1B"
"3104","SFT2D2"
"3105","ZNF254"
"3106","CRIP1"
"3107","TRIM59"
"3108","MLLT11"
"3109","CCDC183"
"3110","MXD3"
"3111","ARHGAP19"
"3112","HAUS7"
"3113","LCAT"
"3114","SIPA1"
"3115","ARL2"
"3116","RBMXL1"
"3117","DNAJC9"
"3118","C8orf82"
"3119","LBH"
"3120","S1PR3"
"3121","GTF2H4"
