"","cell.subset","gene","logFC","FDR"
"443","Time 0","USB1",0.473866075055951,0.00384804116144696
"444","Time 1","USB1",0.845864671211453,0.00604928333148931
"445","Time 0","USF1",-2.1348379579728,0.000952178407360581
"446","Time 1","USF1",-1.91488679942397,9.98133802184045e-05
"447","Time 0","USP20",-1.19371885350804,0.000111835687398194
"448","Time 1","USP20",-1.26660140344838,0.000649430701955927
"449","Time 0","VEGFB",2.41781903789202,6.05825366446008e-05
"450","Time 1","VEGFB",1.01507479405859,0.00176362742779395
"451","Time 0","WDR6",-0.614798160819636,0.00603340410298413
"452","Time 1","WDR6",-0.452218199594615,0.00936229307075226
"453","Time 0","WDR83",0.781154532794429,0.00134720887045883
"454","Time 1","WDR83",0.777134388794458,0.0027391072530834
"455","Time 0","WDR89",-0.580243507234191,0.00884670594503489
"456","Time 1","WDR89",-0.661934975450973,0.00744634186968424
"457","Time 0","WDR90",-0.739890153959594,0.00653686406779789
"458","Time 1","WDR90",-0.870305229842467,0.00633132268029614
"459","Time 0","ZBED3",2.08447256491386,0.00177119916764192
"460","Time 1","ZBED3",1.78924072421987,0.00396335827106538
"461","Time 0","ZCCHC4",-0.876645152052092,0.00171577408747103
"462","Time 1","ZCCHC4",-0.704932323391082,0.00115101136245703
"463","Time 0","ZFP91",-0.80338655791352,0.00110364194720953
"464","Time 1","ZFP91",-1.0837775408552,0.00199663354210113
"465","Time 0","ZFYVE19",0.901106687680257,0.000625657818816715
"466","Time 1","ZFYVE19",0.48712996889511,0.00971062137432031
"467","Time 0","ZKSCAN3",0.576040485046442,0.000400188803753639
"468","Time 1","ZKSCAN3",1.0266281489172,0.00161976621837028
"469","Time 0","ZNF154",-0.832095688455388,0.000625657818816715
"470","Time 1","ZNF154",-1.31626315814282,0.00516731397681357
"471","Time 0","ZNF212",-0.573028616396289,0.000256523477874834
"472","Time 1","ZNF212",-0.679472905777117,0.00352139039258813
"473","Time 0","ZNF324B",-0.785138253746169,0.00389193090918551
"474","Time 1","ZNF324B",-0.81577085858157,0.00582733214217157
"475","Time 0","ZNF473",-0.453453986162286,0.00483372213502913
"476","Time 1","ZNF473",-1.14935327738048,0.00120996806112588
"477","Time 0","ZNF564",-0.674917418670376,0.0054577809148133
"478","Time 1","ZNF564",-1.41709446601313,0.00164459804784055
"479","Time 0","ZNF587",1.22005801038593,0.00364152453796018
"480","Time 1","ZNF587",1.21915682169229,0.00603173731296736
"481","Time 0","ZNF646",-0.508610947961333,0.00776283713785422
"482","Time 1","ZNF646",-0.757301260905055,0.00915333086504302
"483","Time 0","ZNF71",1.4436636321995,0.000327102338646496
"484","Time 1","ZNF71",2.15990263298047,0.000813383363392379
"485","Time 0","ZNF75A",1.224791451595,0.00172212330096745
"486","Time 1","ZNF75A",0.872429344755758,0.00410368868572754
"487","Time 0","ZNF83",0.998144913909597,0.000158157322941303
"488","Time 1","ZNF83",1.01816423650787,0.000187112888623923
"489","Time 0","ZNF841",-0.930485454810408,0.00125539771448706
"490","Time 1","ZNF841",-1.06582273652213,0.00698840021034646
"491","Time 0","ZNF883",1.68170861923425,0.00192576633811303
"492","Time 1","ZNF883",2.19905908099847,0.00675821842164331
"493","Time 0","ZSCAN26",2.30904373351587,0.000200186546900293
"494","Time 1","ZSCAN26",2.51069318582374,0.000160357796800179
"495","Time 0","ZYG11B",-0.646489240650337,0.00464660037132852
"496","Time 1","ZYG11B",-0.547530705719618,0.0066676979313285
