"","cell.subset","gene","logFC","FDR"
"443","Time 0","GPATCH2L",-0.55214529936662,0.00186195841823541
"444","Time 0","GPHN",-0.914716741304726,0.00277547905807849
"445","Time 0","GPR135",-1.22768924633572,0.00537938986558132
"446","Time 0","GPRC5B",-0.697837888052941,0.00660055688595739
"447","Time 0","GRAMD2B",1.17217979602794,0.00538425192431528
"448","Time 0","GRK2",-0.604235899702452,0.00403073805707473
"449","Time 0","GRK4",-1.96686126994164,2.32414089742214e-05
"450","Time 0","GRK5",-1.75009144979167,2.64245919450969e-05
"451","Time 0","GRK6",0.674278941297321,0.000243269969993351
"452","Time 0","GRN",0.54682695289603,0.00536346975736745
"453","Time 0","GRPEL1",-0.801566605060481,0.00651322376997713
"454","Time 0","GSDME",1.49508337607982,0.00225782474312608
"455","Time 0","GSPT1",-0.42685055536542,0.00125205091811139
"456","Time 0","GSTCD",-0.516535487821246,0.00322447885632207
"457","Time 0","GSTZ1",1.18213342727037,0.00206133124033422
"458","Time 0","GTF2A1",-0.508811001689607,0.00046503008357622
"459","Time 0","GTF2A2",0.494559815839049,0.000281699735639077
"460","Time 0","GTF2F1",0.738536273029193,7.72500920267501e-05
"461","Time 0","GTF2IRD1",-0.473802186485278,0.00161332252308051
"462","Time 0","GUF1",0.322055161430522,0.0012840858007975
"463","Time 0","GULP1",0.672907999412824,0.00733459508555495
"464","Time 0","HADHA",0.657882059252535,0.000975775745337689
"465","Time 0","HAUS7",1.245352896078,0.00223132226515378
"466","Time 0","HDAC3",0.651354128813007,0.00121396548802297
"467","Time 0","HDAC6",-0.656633774576834,0.00182816932712538
"468","Time 0","HDHD3",0.826057869580891,0.00125205091811139
"469","Time 0","HEBP1",-0.950468978369447,0.00946574587571069
"470","Time 0","HELLS",-0.696877219708205,0.00641785521822678
"471","Time 0","HES6",1.27048176462676,0.000671901453651825
"472","Time 0","HIF1AN",-0.55765423622672,0.00342302447357536
"473","Time 0","HIGD2A",0.463980555670263,0.0053935886221638
"474","Time 0","HK1",0.88369820859391,0.00268002705647123
"475","Time 0","HMGN1",-0.648085308859384,0.000688726277363631
"476","Time 0","HNRNPA3",-0.335888691799777,0.00843450285657774
"477","Time 0","HOOK3",-0.473275109224406,0.000174376326402785
"478","Time 0","HP1BP3",0.175757225933828,0.00923787534173149
"479","Time 0","HPF1",-0.732072243419679,0.00345348113575754
"480","Time 0","HPS1",1.05358597485492,7.03101437480324e-05
"481","Time 0","HPS3",0.988722154858735,0.00483076241424458
"482","Time 0","HPS6",0.851123203603154,0.00046886190621478
"483","Time 0","HS3ST3A1",1.77430576688512,0.00115795324766111
"484","Time 0","HSF2BP",-2.07876343624902,0.000965668273293388
"485","Time 0","HSPA14.1",0.597172102977209,0.00875460459234492
"486","Time 0","HSPA4",-0.624888823427751,0.00452753147857251
"487","Time 0","HSPA4L",2.00566336494965,0.000956816001050333
"488","Time 0","HSPB6",-3.55814663286249,0.000240220497151834
"489","Time 0","HTRA3",0.96519765827662,0.000789650268301898
"490","Time 0","IARS1",-0.519235766646345,0.00524378796319154
"491","Time 0","ICA1",1.76763805357379,0.000386587168552001
"492","Time 0","ICAM3",1.02183352102958,0.00950969465066108
"493","Time 0","ID1",2.00090096013964,0.00492743978840001
"494","Time 0","ID2",2.65274345400241,0.00938847521882813
"495","Time 0","IER3",2.08540421621423,0.00201617498269487
"496","Time 0","IFNGR2",-0.567551900218276,0.00227491563410917
"497","Time 0","IFT52",0.477772173934374,0.00219495608573036
"498","Time 0","IKBKG",1.01719707492321,0.000402070010822578
"499","Time 0","IL11RA",-1.57598194214035,0.0032237632399222
"500","Time 0","IL17RA",-0.618913315373335,0.00996305128596584
"501","Time 0","IL27RA",0.799450342211727,0.00651322376997713
"502","Time 0","IL32",3.94385134030723,0.00327368120540214
"503","Time 0","IMMP1L",-0.736708267519302,4.52772082078552e-05
"504","Time 0","INKA2",1.64311362019873,0.00471973942496944
"505","Time 0","INO80C",0.613120013632727,0.00254712514054947
"506","Time 0","INSYN1",-2.26003928503826,0.00155347297765826
"507","Time 0","INTS11",-0.549962119736388,0.00100120467193954
"508","Time 0","INTS8",-0.864715378336106,0.0073547833213896
"509","Time 0","IPO11",-0.74743885754774,0.00534476374378062
"510","Time 0","IQSEC1",-0.731669979517235,0.00591531555151239
"511","Time 0","IRF1",0.828332341045149,0.00269518535549293
"512","Time 0","ISCA1",0.737965313763403,3.63248962740068e-05
"513","Time 0","ISCU",0.778441866306435,0.00419974977311261
"514","Time 0","ISG15",1.86881098884233,0.00106842485136388
"515","Time 0","ISG20",2.44362190028497,0.00792182364178283
"516","Time 0","ISY1",-0.697989506081037,0.00672632121763208
"517","Time 0","ITGA2",2.88550816424302,9.20033349942315e-05
"518","Time 0","ITPR2",1.2656104966355,0.00217508396475963
"519","Time 0","JAZF1",2.27341743309904,0.000555040822929217
"520","Time 0","JDP2",1.69975827504937,0.00546784984365002
"521","Time 0","JRK",-1.01089304930935,0.00235628257824771
"522","Time 0","KARS1",-0.469480056728485,0.00106589160963038
"523","Time 0","KAT2A",-0.549676105761478,0.00585829350080298
"524","Time 0","KBTBD2",-0.85970223421301,0.000789650268301898
"525","Time 0","KBTBD6",-0.552898758474208,0.0021516520052693
"526","Time 0","KCNK1",1.32915374325061,0.00253492237892629
"527","Time 0","KCNK6",1.70572861368069,0.00667588752847447
"528","Time 0","KCTD10",-0.799494486913579,0.0025855367190602
"529","Time 0","KCTD20",0.379707824301339,0.00517229464547442
"530","Time 0","KDM3A",-0.82737733752378,0.00869566538023647
"531","Time 0","KDM8",-1.07506350363869,0.00244537107166293
"532","Time 0","KHNYN",-0.545428172476086,0.00829356220009378
"533","Time 0","KIAA0513",-0.843762526970322,0.00254712514054947
"534","Time 0","KIAA1328",0.546603986165381,0.00601986170204746
"535","Time 0","KIF16B",0.593033209950068,0.00376359477906411
"536","Time 0","KLC1",-0.545077137226484,0.00432610425584704
"537","Time 0","KLF13",0.831923551213399,0.000172703303280989
"538","Time 0","KLHDC2",-0.613842889628913,0.00345798966829116
"539","Time 0","KLHDC4",-0.816500840663436,7.77543660092907e-05
"540","Time 0","KMT5C",0.518014642488411,0.00272826173181863
"541","Time 0","KNDC1",-1.05770511073831,0.000355948212810602
"542","Time 0","KRAS",0.415412687156613,0.00222821994523206
"543","Time 0","KREMEN1",-1.69590692552737,4.26695982700788e-05
"544","Time 0","KRI1",-0.793410508078871,0.00289836203461394
"545","Time 0","LAMA3",2.85835348961208,0.00719781043411496
"546","Time 0","LANCL1",-1.28797719911575,0.00362125984621622
"547","Time 0","LARP4",-0.67862546376137,0.000204745319179955
"548","Time 0","LARP4B",-0.837524250058897,0.000634194589688214
"549","Time 0","LAYN",2.32696989768442,0.000854329477800762
"550","Time 0","LCLAT1",-0.534926450802401,0.00841061106192264
"551","Time 0","LDOC1",0.705813050340092,0.00342007283046277
"552","Time 0","LGALS3",3.45184450429507,0.00260667935451024
"553","Time 0","LGALSL",1.20480674900358,9.24456950570073e-06
"554","Time 0","LHFPL6",3.68709244746011,0.00129629442926083
"555","Time 0","LIAS",0.613738469177714,0.00454002433990495
"556","Time 0","LIMK1",-0.596409596373759,0.00369749732548668
"557","Time 0","LIN52",-0.642298379640127,0.00855358214340524
"558","Time 0","LIN54",-0.997100344118433,7.8613004826728e-05
"559","Time 0","LIN7C",-0.756013787053493,0.00237153842423548
"560","Time 0","LINC00672",-2.78157266803224,0.000243097987804648
"561","Time 0","LLGL2",0.973856912049096,0.00361268019548652
"562","Time 0","LMCD1",4.50825799624892,0.000110803386755323
"563","Time 0","LONRF1",1.09893112937619,0.00195287253581141
"564","Time 0","LOXL1",-1.75188801118657,6.08501825320759e-05
"565","Time 0","LPCAT3",-0.571847271807281,0.00842888293986595
"566","Time 0","LPIN3",1.13875018125809,0.00251888038667085
"567","Time 0","LRCH2",-0.903277186925436,0.00268337596748431
"568","Time 0","LRIF1",-0.677108909947072,0.00608292509613261
"569","Time 0","LRRC20",-1.40600445973292,0.000701300690076722
"570","Time 0","LRRC28",0.839964634223582,0.0019874374874536
"571","Time 0","LRRC29",-1.36401807086185,0.00104735274238603
"572","Time 0","LRRC32",-1.09200593548568,0.00645846533982163
"573","Time 0","LRRCC1",0.994245936551836,0.000386587168552001
"574","Time 0","LRTOMT",-0.934921976006718,0.00280852942439569
"575","Time 0","LSM10",0.450848001284232,0.00151672432084887
"576","Time 0","LUZP2",2.40532498747161,0.00107256595642747
"577","Time 0","LXN",1.16860163570926,0.00726078458163808
"578","Time 0","LY6G5C",-1.57763026151883,0.00424748731773062
"579","Time 0","LYN",-1.38009784821092,0.000346985342677603
"580","Time 0","LYPLA1",0.748831011290952,0.00426194324200561
"581","Time 0","LYRM1",0.831409039984511,0.00697612993102576
"582","Time 0","LYRM7",1.63332244530041,5.06488086484902e-05
"583","Time 0","LYSMD2",1.13398523453635,0.00231552762851162
"584","Time 0","MAD2L1BP",0.734765189156933,0.00304828904051286
"585","Time 0","MAFB",2.72772373498194,0.00659399420038105
"586","Time 0","MAGOH",0.626246501196967,0.00740426969730846
"587","Time 0","MAK16",-0.465152306503035,0.00992830851566249
"588","Time 0","MAML2",2.79509817466773,1.76957486417265e-05
"589","Time 0","MAN1A2",0.66099553247394,0.00361882003749686
"590","Time 0","MANSC1",1.46512569322501,7.80280062590949e-05
"591","Time 0","MAP1B",1.54615657058779,0.00842981923046238
"592","Time 0","MAP2K2",0.537406556536903,0.00238297805523662
"593","Time 0","MAPK1",-0.554625511716845,0.000789650268301898
"594","Time 0","MAPK13",2.59004311558489,0.00128594169223473
"595","Time 0","MAPK9",0.330732625239166,0.00895311560426765
"596","Time 0","MARCHF3",2.14422314565419,0.00296550691845098
"597","Time 0","MARCHF7",-0.538674956125083,0.00232949120352022
"598","Time 0","MARCHF8",0.48973423616596,0.00881393968018854
"599","Time 0","MBOAT7",-0.724333000056964,0.00557498711056648
"600","Time 0","MCFD2",-0.729666995898367,0.00996305128596584
"601","Time 0","MCM2",-1.14881659148054,2.78966110049462e-05
"602","Time 0","MCOLN1",0.656609475629432,0.000885138796894742
"603","Time 0","MCUR1",0.607479572085892,0.00601292591222219
"604","Time 0","MDC1",-0.560506194959895,0.0051794415415882
"605","Time 0","MDFIC",1.90754030232213,0.00036768784330685
"606","Time 0","MDH1",-0.833091293899911,0.00591531555151239
"607","Time 0","MDM1",-0.603436653772705,0.00767827858152843
"608","Time 0","MED24",-0.479986938714118,0.00245537578703428
"609","Time 0","MEGF6",-0.831933312439084,0.000199262109264975
"610","Time 0","METTL17",0.905150285706958,9.92870609102446e-05
"611","Time 0","METTL23",-0.808147487417031,0.00272528672727643
"612","Time 0","METTL5",0.696000339136111,0.00690902172046315
"613","Time 0","METTL8",0.761499787349775,0.00131865079553884
"614","Time 0","MFF",1.06426574172044,1.0349771196477e-05
"615","Time 0","MFN1",-0.519552366647365,0.00754413966618197
"616","Time 0","MFN2",-0.7964286185207,0.00283858959663344
"617","Time 0","MFSD13A",-0.959966287172206,0.00963480245634648
"618","Time 0","MFSD4B",-0.738231485909435,0.00315115761683492
"619","Time 0","MGRN1",-0.563547947474669,0.00787036221380961
"620","Time 0","MICALL2",-0.680955782807094,0.00750677945864033
"621","Time 0","MICOS13",-0.623404570341594,0.00675402902893901
"622","Time 0","MIDN",1.0056349868108,0.00848272668085804
"623","Time 0","MIEF1",0.798789929256059,0.00205842773735682
"624","Time 0","MIIP",1.77729248361384,0.000166473534759709
"625","Time 0","MIS12",0.467618385316791,0.00579947656212775
"626","Time 0","MIS18A",0.892080261585213,0.000178143605247082
"627","Time 0","MISP3",1.71150227848528,0.00960899581449879
"628","Time 0","MITD1",0.910656101789685,0.00212242686444918
"629","Time 0","MKNK1",1.30207426102284,0.0019831322524199
"630","Time 0","MLPH",2.32675579380109,0.00417091597723829
"631","Time 0","MMACHC",-0.779918843201338,0.00332234539835381
"632","Time 0","MMGT1",0.570722749767754,0.00543253655585753
"633","Time 0","MOCOS",2.91910506010583,0.00121396548802297
"634","Time 0","MOCS1",-0.727589719048574,0.000200186546900293
"635","Time 0","MOCS2",0.90883772782368,0.00998513058189066
"636","Time 0","MPHOSPH8",-0.598579599377355,0.00169837908653017
"637","Time 0","MPI",-0.922543970784554,0.000789650268301898
"638","Time 0","MPP1",2.10936631791851,0.0050056042382829
"639","Time 0","MPP3",-0.93407466067546,0.00171515689953726
"640","Time 0","MRM1",1.73970016687892,9.32543396460683e-07
"641","Time 0","MRNIP",-0.990521916473654,0.00615899346899891
"642","Time 0","MRPL37",-0.452489925654762,0.00831766553757234
"643","Time 0","MRPL45",0.604007190255884,0.000581672246262873
"644","Time 0","MRPS16",-0.674630062119124,0.00525080894175469
"645","Time 0","MRPS31",-0.787080422354491,0.00324474632784685
"646","Time 0","MRPS33",-0.64186054684258,0.0027054303869341
"647","Time 0","MRPS6",0.592845706444646,0.00937873266223301
"648","Time 0","MRPS7",0.585115777199709,0.00539814920120483
"649","Time 0","MSL2",-0.68520490838702,0.00733459508555495
"650","Time 0","MSRA",-1.76093545837444,0.00046886190621478
"651","Time 0","MSRB2",1.94595202320963,0.000227483027033191
"652","Time 0","MTA2",-1.6623729011856,0.00886485848957344
"653","Time 0","MTARC2",-1.17174667447052,0.000597879054529727
"654","Time 0","MTDH",0.482000731367823,0.00923787534173149
"655","Time 0","MTERF1",0.545452871424737,0.0028508971900351
"656","Time 0","MTERF4",0.303697575516526,0.00971970352647658
"657","Time 0","MTFR1",-1.0452210212187,0.00115247856064389
"658","Time 0","MTUS1",1.85676847383647,0.000199262109264975
"659","Time 0","MVP",-5.19496810161288,6.24938305071955e-06
"660","Time 0","MX1",-3.370022278046,0.000138619087454515
"661","Time 0","MXRA8",1.302216795241,0.00214882253317095
"662","Time 0","MYBBP1A",-0.663343483894633,0.00829356220009378
"663","Time 0","MYO1E",0.660086673453798,0.00624360300645714
"664","Time 0","MYO6",1.26956559632297,0.00151880192017323
"665","Time 0","MYPOP",1.36516497803782,0.00161658592445268
"666","Time 0","MYRF",-1.42312299907609,0.00511650535131148
"667","Time 0","MZT1",0.729714351513286,0.00315791625663662
"668","Time 0","N4BP2",-0.595854417257283,0.00187071341467949
"669","Time 0","N4BP2L1",-1.65460879365267,0.000808758776144044
"670","Time 0","NAA60",0.275770697441474,0.0041801156779961
"671","Time 0","NAAA",1.76908326978761,0.00154270741208736
"672","Time 0","NAB2",-1.17773556115444,0.00505662354252344
"673","Time 0","NAGPA",0.80611233625008,0.00644647411826258
"674","Time 0","NAT1",1.04336392041826,0.00927933884095707
"675","Time 0","NBL1",1.61371631621079,0.0040616712071869
"676","Time 0","NCAPD2",-0.99961687992408,0.00326502186766538
"677","Time 0","NCBP3",-0.649927114855713,0.00171322812803207
"678","Time 0","NCKIPSD",1.11425660171459,2.6896165354865e-05
"679","Time 0","NDOR1",0.933789253804218,0.00145619518638552
"680","Time 0","NDRG2",-0.976689476471521,0.00708366901874001
"681","Time 0","NDUFAF7",0.994529146458069,0.00121396548802297
"682","Time 0","NDUFS1",-0.533918643410113,0.000610428720814192
"683","Time 0","NEDD9",2.42481921707569,0.00302464759044642
"684","Time 0","NEMP2",-1.220532120202,2.46302033891923e-05
"685","Time 0","NF2",-0.837648235533528,0.0008662573913072
"686","Time 0","NFE2L2",0.860698607474867,0.0081331316993924
"687","Time 0","NFIA",-2.32107109455426,0.00168108436729539
"688","Time 0","NFIB",1.81919742547994,0.000107585025977536
"689","Time 0","NFIC",-1.37812001296218,6.17791674245643e-05
"690","Time 0","NFIL3",0.859545359158857,0.00983869282853366
"691","Time 0","NFRKB",-0.639877319032378,0.00712161685571713
"692","Time 0","NHLRC3",1.20253902780032,0.00117774898710837
"693","Time 0","NIBAN2",-0.897220603491087,0.000620130098305586
"694","Time 0","NIF3L1",1.02383763025074,0.00561716771621409
"695","Time 0","NIPSNAP2",-0.827142312438028,0.00234443861573738
"696","Time 0","NISCH",-1.13662897434184,8.31155802202447e-05
"697","Time 0","NMD3",-0.660962260555278,0.000771567322593791
"698","Time 0","NME6",1.38759781319292,0.00414942802121859
"699","Time 0","NMNAT1",-1.51036349038043,0.000747922233377574
"700","Time 0","NOA1",1.3721756768418,3.85227260595928e-05
"701","Time 0","NOC4L",-0.717703786635844,0.00437940112062203
"702","Time 0","NOL12",-1.30249073834812,7.77543660092907e-05
"703","Time 0","NOL6",-0.825439057041436,0.00550948815589706
"704","Time 0","NOP10",0.507659640255045,0.00695313770293146
"705","Time 0","NOP9",-1.185439695588,0.00144965245900249
"706","Time 0","NOX4",2.36281837248456,0.00738953978214098
"707","Time 0","NPHP4",1.41914663088095,0.00397345144184281
"708","Time 0","NPRL3",1.30232150259055,7.92639737053471e-05
"709","Time 0","NRIP3",1.62850171004552,0.00200512055331986
"710","Time 0","NSUN4",0.700203018077685,0.00341711354234369
"711","Time 0","NSUN6",0.905263566125562,0.00693463889257748
"712","Time 0","NUDT13",-1.22485299301048,0.000700845734885839
"713","Time 0","NUDT15",2.12583007964036,0.000833383525288268
"714","Time 0","NUDT4",-0.683840398141066,0.00197378345433827
"715","Time 0","NUFIP1",-0.613340708776027,0.00753984577082442
"716","Time 0","NUP153",-0.613766509695148,0.00842731293152055
"717","Time 0","NUP42",0.808337470643808,0.00239021895623545
"718","Time 0","NUP93",-0.558003522385805,0.00113823473975948
"719","Time 0","NUP98",-0.445387130281041,0.00810553596094539
"720","Time 0","NXT1",-0.73707787924957,0.0044331885335045
"721","Time 0","NYNRIN",-1.64158693254492,0.000144604756233845
"722","Time 0","OAZ2",-0.899249691493889,0.00261917787646292
"723","Time 0","OCRL",-0.999452031663647,0.0065407259977389
"724","Time 0","ODF2",-1.02358864599161,0.0035800189263357
"725","Time 0","OGFRL1",1.90693886736583,0.000833383525288268
"726","Time 0","OGT",-0.588458082884001,0.00820529578966408
"727","Time 0","OLFML2A",-1.89873667388141,0.0010194841921373
"728","Time 0","OPLAH",-0.986212780019591,0.000937069261945397
"729","Time 0","ORAI1",0.515015073237743,0.00415318625211411
"730","Time 0","ORAI2",0.728605360956167,0.00249719836555922
"731","Time 0","ORMDL1",0.799341719860499,0.00805935433133032
"732","Time 0","OSBPL3",1.04905563234582,0.00307660424177339
"733","Time 0","OSBPL8",0.412366326375854,0.00288443695072401
"734","Time 0","OSGEPL1",-1.5152122439763,0.000361104548775862
"735","Time 0","OSGIN2",-1.46572687938064,0.00695313770293146
"736","Time 0","OSTF1",1.50006813992694,0.00130754916451277
"737","Time 0","OTUB1",-0.603336223798345,0.000158157322941303
"738","Time 0","OXSR1",-0.499791592843496,0.00397385786588584
"739","Time 0","P3H2",2.79271942012752,0.00351034647974559
"740","Time 0","PACRGL",0.79885034545566,0.00143432195144818
"741","Time 0","PAFAH2",-0.57155944862485,0.00324474632784685
"742","Time 0","PAK2",0.381035464190688,0.00615462003554376
"743","Time 0","PALLD",1.44623953660796,0.00294328039538495
"744","Time 0","PALM",1.32935545221581,0.00422865963230319
"745","Time 0","PAN2",-0.944510591431208,0.00158553659082651
"746","Time 0","PANX1",1.08661027352415,0.00186559920046145
"747","Time 0","PAPOLG",-0.487874919592662,0.00807384538032277
"748","Time 0","PAPSS2",-1.01961166928708,0.00025776931832111
"749","Time 0","PARD3B",2.12649347202434,0.000118416495387768
"750","Time 0","PARP12",1.45066786098208,0.00362897451864218
"751","Time 0","PBX2",-1.16799236466065,0.00022846096647578
"752","Time 0","PCDH1",-1.11736827335226,0.00130519186614209
"753","Time 0","PCDHB14",-0.883179153405467,0.00481223134786124
"754","Time 0","PCDHB2",1.58719048564664,0.000197867916446468
"755","Time 0","PCGF5",1.97772678477794,0.000813257193230296
"756","Time 0","PCMTD2",-0.718844441895655,0.00863263284770868
"757","Time 0","PDCD6IP",-0.91712619758314,0.000149293548972882
"758","Time 0","PDE3B",-0.758692471345659,0.00672277220826834
"759","Time 0","PDLIM1",2.23457912126828,0.00230896423670105
"760","Time 0","PDLIM2",1.2012970114356,0.00130754916451277
"761","Time 0","PDPR",1.35264720646015,0.000225842912749692
"762","Time 0","PEAK1",-1.21355342308918,0.003824785723449
"763","Time 0","PER3",-2.92178161040184,1.72751538739762e-07
"764","Time 0","PEX16",1.12482635222399,4.71249844143141e-05
"765","Time 0","PGAP3",-1.11841573268896,0.000308545827089669
"766","Time 0","PGAP4",0.744496399582752,0.00108182955273995
"767","Time 0","PGBD1",0.784676331850461,0.00718049577751264
"768","Time 0","PGBD2",-0.887115812413722,0.0049732227830623
"769","Time 0","PHF19",2.1034250551268,0.000361104548775862
"770","Time 0","PHKA1",2.25056761244177,0.000885138796894742
"771","Time 0","PHKG1",1.91806373142784,0.00966153818849896
"772","Time 0","PHYHD1",1.99157730008739,0.00128129855095546
"773","Time 0","PHYKPL",1.71084459549746,9.18152726417247e-05
"774","Time 0","PI4K2A",-0.50334859226367,0.000377030399998461
"775","Time 0","PI4KA",-0.465900331697852,0.00559657605274983
"776","Time 0","PIFO",2.20779184772817,0.00648344152276656
"777","Time 0","PIGQ",-0.733702765781154,0.000991037709750693
"778","Time 0","PIGS",0.550000273272197,0.00186559920046145
"779","Time 0","PIGT",0.621537829168403,0.000731264565272097
"780","Time 0","PIGW",0.857856493499797,0.0043363738878072
"781","Time 0","PINX1",0.737679764269926,0.00691260067846194
"782","Time 0","PIP4P2",2.53450792633675,0.000267537805216514
"783","Time 0","PITPNM1",1.0689608055476,0.000157292937300427
"784","Time 0","PITRM1",-1.23659695039156,0.00742745412496614
"785","Time 0","PKN3",-0.853722419212273,0.0059938879932151
"786","Time 0","PLAAT3",3.0366252747119,0.00268337596748431
"787","Time 0","PLAGL2",-0.660873646497826,0.00465175811331177
"788","Time 0","PLAT",-1.67464214714039,0.000144502035761995
"789","Time 0","PLCD3",1.22046685313732,0.00870627490941048
"790","Time 0","PLCG1",-0.893182276067115,7.494866893105e-05
"791","Time 0","PLD2",0.837803475257007,0.00483372213502913
"792","Time 0","PLEKHA3",0.678186876690331,0.00905523042555331
"793","Time 0","PLEKHB2",-0.764285896592058,6.28215686272931e-05
"794","Time 0","PLOD1",1.21181012342225,0.00190510550485363
"795","Time 0","PLOD3",1.06240876664722,7.38225708940099e-05
"796","Time 0","PLPBP",-1.04884531184801,7.494866893105e-05
"797","Time 0","PLPP2",2.47169070955865,0.00133618852224035
"798","Time 0","PLXNB1",-0.669396147839414,0.00166238954041697
"799","Time 0","PLXNB2",-0.676834471561691,0.00673606235312299
"800","Time 0","PMVK",1.05075669743638,0.00180505897666358
"801","Time 0","POGLUT1",-0.688032658276188,0.00887514134353619
"802","Time 0","POLA1",-1.11985541440408,6.000939613868e-05
"803","Time 0","POLA2",-0.666047230290628,0.00745370561088564
"804","Time 0","POLDIP3",-0.68813150075554,0.00210071223728726
"805","Time 0","POLG",-0.499711808270653,0.00448636225069626
"806","Time 0","POLG2",-0.914086919490895,0.000448628482110147
"807","Time 0","POLH",1.64729564161771,0.00663990323929419
"808","Time 0","POLI",-0.893169810538971,0.00395718724495105
"809","Time 0","POP4",0.758206437571768,0.0057404489931332
"810","Time 0","POP7",0.590052396108243,0.00256228311024673
"811","Time 0","POSTN",-2.50546265504715,0.00909683418367206
"812","Time 0","PPA2",0.94373902754195,0.00898280299981709
"813","Time 0","PPDPF",0.7982972628248,0.000860048481318369
"814","Time 0","PPIC",2.62206086457321,0.00113452966581918
"815","Time 0","PPIL1",-0.674367885937057,9.90732641599721e-05
"816","Time 0","PPM1F",-0.808034256535846,2.79371282885877e-05
"817","Time 0","PPM1L",-0.878179313672039,0.00418433439136189
"818","Time 0","PPP1R12C",-0.675213098689388,0.00706521016826805
"819","Time 0","PPP1R14A",2.45754383906914,0.000779876670007703
"820","Time 0","PPP1R18",-0.836731563892685,0.00651322376997713
"821","Time 0","PPP1R3E",-1.27332622042035,5.63609836389241e-05
"822","Time 0","PPP2R1B",-1.03951609539739,0.000625657818816715
"823","Time 0","PPP2R2A",-0.272478460097758,0.000937069261945397
"824","Time 0","PPP2R2D",-0.517541775198408,0.0010073017751675
"825","Time 0","PPP2R3A",-0.806388517394769,0.00234627996165582
"826","Time 0","PPP2R3B",-1.66797705598323,0.00193848611160687
"827","Time 0","PPP5C",-0.554675925787337,0.00236301459623135
"828","Time 0","PPP5D1",-1.54586514968521,0.0020094361674492
"829","Time 0","PPWD1",-0.473503745749275,0.00958045637821221
"830","Time 0","PRDM11",-0.539169012281256,0.0094568208270869
"831","Time 0","PRDM2",0.466533785847893,0.00203614833566724
"832","Time 0","PRDX3",0.801109424609459,0.00112923046470703
"833","Time 0","PRKAG1",1.11053998972494,0.00347727882666892
"834","Time 0","PRKAR2A",0.404883939466077,0.00591531555151239
"835","Time 0","PRKCH",1.69201979018703,0.00927150337551567
"836","Time 0","PRKRA",-0.444073955157477,0.00274704254490667
"837","Time 0","PRMT2",0.75334840652435,0.00345187590847739
"838","Time 0","PROCR",2.2170362525087,0.000998014047748827
"839","Time 0","PROSER2",-0.852781759966139,0.00462002049424524
"840","Time 0","PRPF31",0.754326871855189,0.000158157322941303
"841","Time 0","PRPF4",0.470698770110668,0.00707639774211414
"842","Time 0","PRPF8",-0.695472845040294,0.00164727075816337
"843","Time 0","PRRC1",-0.454233432238283,0.00644092249459568
"844","Time 0","PRXL2C",-0.943526697601651,0.00969947831577384
"845","Time 0","PSAP",-0.323400372991448,0.00199070664879707
"846","Time 0","PSEN1",-0.488774571096874,0.00658145152577296
"847","Time 0","PSMB10",-1.00849161147611,0.00308823120478887
"848","Time 0","PSMD5",-0.853135162805494,0.00691999675909006
"849","Time 0","PSME1",1.01481195384297,0.00143432195144818
"850","Time 0","PTAR1",1.20556528766592,0.00324474632784685
"851","Time 0","PTDSS1",-0.82077947351553,0.00280663790696012
"852","Time 0","PTEN",0.506909449943619,0.00104208651645224
"853","Time 0","PTGES3L",-1.15347142745727,0.000935723174443063
"854","Time 0","PTGIS",1.25346676245442,0.00881376822898631
"855","Time 0","PTGR1",-1.65453094876838,0.00343032305724068
"856","Time 0","PTP4A3",-1.05452400601777,0.00366930992793513
"857","Time 0","PTPRJ",-1.09010389784188,0.00257539064703515
"858","Time 0","PYCARD",-1.10594164246543,0.00252031801789834
"859","Time 0","QKI",-0.364084550778087,0.00547826663366491
"860","Time 0","QPRT",-1.00842273786877,0.00312457444453465
"861","Time 0","R3HCC1L",-0.643367540908217,0.00355650766872218
"862","Time 0","RAB11FIP3",-0.93359810792524,0.00239636571506798
"863","Time 0","RAB32",1.75237914901202,0.0042256595125153
"864","Time 0","RAB34",0.69178003235031,0.00143637647285576
"865","Time 0","RAB3GAP1",-0.441314492835852,0.000402108526846159
"866","Time 0","RAB3IP",0.780079284094921,0.00197378345433827
"867","Time 0","RAB4A",0.673082546319205,0.00453200821312328
"868","Time 0","RACGAP1",-0.806732110705627,0.00768102200032648
"869","Time 0","RAD1",0.519995520876594,0.00196787316357844
"870","Time 0","RAD51",-0.941498319145443,0.00183987890280031
"871","Time 0","RAD51D",0.942600849876359,0.00103141475038342
"872","Time 0","RAD54B",-0.640491628904359,0.00130519186614209
"873","Time 0","RALBP1",0.450898950661283,0.00387175298667293
"874","Time 0","RAMP2",-1.70257879657599,0.0024715736230708
"875","Time 0","RANBP10",-1.05687048332768,0.00269518535549293
"876","Time 0","RANBP2",-0.85179495929954,0.00655131584642402
"877","Time 0","RASL11A",-1.62137576104365,0.00155347297765826
"878","Time 0","RASSF4",1.79758101303694,3.33180795581436e-05
"879","Time 0","RBBP9",-1.13192959199675,0.0036031666355849
"880","Time 0","RBFA",-1.47536888495443,0.00046503008357622
"881","Time 0","RBM12",-0.751209578277442,0.00553283390610195
"882","Time 0","RBM3",-0.876441633983852,0.000206816545124426
"883","Time 0","RBM5",-0.528904739819691,0.00366930992793513
"884","Time 0","RBM6",0.324456235305595,0.00119711401071057
