"","cell.subset","gene","logFC","FDR"
"435","Time 2","ZNF721",1.62347537840236,0.000814105319288237
"436","Time 0","ZNF79",-1.84676792345069,0.000132895618070338
"437","Time 1","ZNF79",-1.67562320687336,0.00205632382592182
"438","Time 2","ZNF79",-1.80563078914842,0.00055093204930848
"439","Time 0","ZNF81",1.69287261071852,0.000282680696130174
"440","Time 1","ZNF81",1.53695372181427,0.00317676660422914
"441","Time 2","ZNF81",1.1781427635197,0.0071039950639945
"442","Time 0","ZSCAN30",1.01791078215702,0.00306392879605479
"443","Time 1","ZSCAN30",1.24341970608114,0.000684294992738093
"444","Time 2","ZSCAN30",1.31599391792302,0.00945282371735173
"445","Time 0","ZSCAN9",1.05463443479236,0.000112205243319832
"446","Time 1","ZSCAN9",1.1579813073855,5.11881030080035e-05
"447","Time 2","ZSCAN9",0.6516586678866,0.00364464091962977
"448","Time 0","ZSWIM1",-1.1314256374631,0.00594377505159771
"449","Time 1","ZSWIM1",-1.37238682170913,0.000187092455347061
"450","Time 2","ZSWIM1",-1.28738063744736,0.00896657454643363
